"Pitch, mm","PkgHlfDiagSz, mm","DieHlfDiagSz, mm","ΔT, °C","t (Ramp up and hot dwell time), min","Tmax, °C","Substrate thickness, mm",Ball count,"Package CTE, ppm/°C",Package Specific Heat J/KgK,Package Thermal conductivity W/mK,"Package melting temp., K",Packag Poisson ratio,"Package Young Module, GPa","Package density, g/cm3","Package Plating (0:None, 1:Ni/Au, )",b_Ag (Wt. % Ag comp. in ball alloy),p_Ag (Wt. % Ag comp. in paste alloy),b_Cu (Wt. % Cu comp. in ball alloy),p_Cu (Wt. % Cu comp. in paste alloy),Solder CTE,Solder Specific Heat J/KgK,Solder Thermal conductivity W/mK,Solder melting temp.,Solder Poisson Ratio,Solder Young Module,Solder density,Solder Tensile Strength MPa,Substrate CTE x-y-direction,Substrate CTE z-direction,Substrate Specific Heat J/KgK,Substrate Thermal Conductivity x-y-direction W/mK,Substrate Thermal Conductivity z-direction W/mK,Substrate melting temp.,Substrate Poisson ratio,Substrate Young Module,Substrate density,"Substratre Plating (0:None, 1:Ni/Au, )",mean life (cycle),cycle_mode,frequency_min_per_cycle,log_life,Tmin_C,Tmean_C,period_min_per_cycle,freq_cycle_per_hour,hot_duty_ratio,creep_index,fatigue_index,creep_ratio,fatigue_ratio,CTE_pkg_sub_xy,CTE_solder_sub_xy,CTE_solder_pkg,geom_strain_index,pkg_die_ratio,relative_pitch,solder_thermal_diffusivity,substrate_thermal_diffusivity_xy,solder_effective_E,substrate_effective_E,package_effective_E
0.8,11.3137085,4.949747468,100.0,15.0,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,3512.542789,0,30.0,8.164380149012628,0.0,50.0,30.0,1.9999999333333356,0.4999999833333339,50.09999833333338,200.09999333333357,0.20023980736114538,0.7997601886420519,-17.38,0.6999999999999993,18.08,-8320.592998053487,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,11.3137085,4.949747468,100.0,38.65,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,2704.502192,0,30.0,7.903042827283903,0.0,50.0,30.0,1.9999999333333356,1.2883332903888902,128.933329038889,200.09999333333357,0.3918549273899281,0.608145069570866,-17.38,0.6999999999999993,18.08,-8320.592998053487,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,11.3137085,4.949747468,100.0,20.0,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,3244.244256,0,40.0,8.08494589780004,0.0,50.0,40.0,1.4999999625000011,0.49999998750000035,50.09999875000003,150.0999962500001,0.250249749005989,0.749750245999006,-17.38,0.6999999999999993,18.08,-8320.592998053487,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,11.3137085,4.949747468,100.0,47.3,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,2557.769369,0,40.0,7.847281706658622,0.0,50.0,40.0,1.4999999625000011,1.1824999704375008,118.34999704375007,150.0999962500001,0.44086421888408067,0.5591357773908309,-17.38,0.6999999999999993,18.08,-8320.592998053487,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,11.3137085,4.949747468,100.0,79.6,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,2215.265785,0,50.0,7.7035789797544805,0.0,50.0,50.0,1.1999999760000006,1.5919999681600006,159.29999681600003,120.09999760000005,0.5701503200771978,0.42984967634370413,-17.38,0.6999999999999993,18.08,-8320.592998053487,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,11.3137085,4.949747468,100.0,30.0,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,2900.52851,0,60.0,7.972992949534482,0.0,50.0,60.0,0.9999999833333336,0.4999999916666668,50.09999916666668,100.09999833333336,0.33355525743674797,0.6664447359054623,-17.38,0.6999999999999993,18.08,-8320.592998053487,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,11.3137085,4.949747468,100.0,40.0,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,2678.97746,0,80.0,7.893563663021773,0.0,50.0,80.0,0.7499999906250001,0.4999999937500001,50.099999375,75.09999906250002,0.40015974121477516,0.5998402507980043,-17.38,0.6999999999999993,18.08,-8320.592998053487,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,11.3137085,4.949747468,100.0,47.3,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,2557.769369,0,80.0,7.847281706658622,0.0,50.0,80.0,0.7499999906250001,0.591249992609375,59.22499926093751,75.09999906250002,0.44090824164704623,0.5590917509083233,-17.38,0.6999999999999993,18.08,-8320.592998053487,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,11.3137085,4.949747468,100.0,70.0,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,2295.31318,0,90.0,7.739060150576514,0.0,50.0,90.0,0.6666666592592594,0.7777777691358025,77.87777691358025,66.76666592592593,0.5384083539357478,0.46159163915074775,-17.38,0.6999999999999993,18.08,-8320.592998053487,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,11.3137085,4.949747468,100.0,70.0,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,2295.31318,0,100.0,7.739060150576514,0.0,50.0,100.0,0.599999994,0.699999993,70.09999930000001,60.0999994,0.5384024536215111,0.4615975386979974,-17.38,0.6999999999999993,18.08,-8320.592998053487,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,11.3137085,4.949747468,100.0,60.0,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,2395.149652,0,120.0,7.781618416383349,0.0,50.0,120.0,0.4999999958333334,0.4999999958333334,50.09999958333333,50.09999958333333,0.49999999500998005,0.49999999500998005,-17.38,0.6999999999999993,18.08,-8320.592998053487,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,11.3137085,4.949747468,100.0,70.0,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,2295.31318,0,140.0,7.739060150576514,0.0,50.0,140.0,0.4285714255102041,0.49999999642857146,50.09999964285714,42.95714255102041,0.5383788704804484,0.4616211187734663,-17.38,0.6999999999999993,18.08,-8320.592998053487,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,11.3137085,4.949747468,100.0,120.0,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,1977.826398,0,240.0,7.590259219672899,0.0,50.0,240.0,0.24999999895833333,0.49999999791666666,50.09999979166666,25.09999989583333,0.6662233953941235,0.33377659130800436,-17.38,0.6999999999999993,18.08,-8320.592998053487,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,11.3137085,4.949747468,100.0,310.0,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,1521.752169,0,720.0,7.32827461411223,0.0,50.0,720.0,0.08333333321759259,0.4305555549575617,43.15555549575617,8.433333321759259,0.8365280906103939,0.1634718900055876,-17.38,0.6999999999999993,18.08,-8320.592998053487,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,11.3137085,4.949747468,100.0,11.0,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,3826.708398,1,,8.250021573600245,0.0,50.0,,,,0.1,142.9571394557824,0.0006990213818156743,0.9993009716279706,-17.38,0.6999999999999993,18.08,-8320.592998053487,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,11.3137085,4.949747468,100.0,31.0,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,2874.378325,1,,7.963939535878422,0.0,50.0,,,,0.1,142.9571394557824,0.0006990213818156743,0.9993009716279706,-17.38,0.6999999999999993,18.08,-8320.592998053487,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,11.3137085,4.949747468,100.0,61.0,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,2384.239775,1,,7.777054932860373,0.0,50.0,,,,0.1,142.9571394557824,0.0006990213818156743,0.9993009716279706,-17.38,0.6999999999999993,18.08,-8320.592998053487,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,11.3137085,4.949747468,125.0,44.8,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,1888.527082,0,40.0,7.544081855579128,-25.0,37.5,40.0,1.4999999625000011,1.1199999720000007,112.09999720000006,187.62499531250012,0.3740095074698029,0.6259904891938053,-17.38,0.6999999999999993,18.08,-10400.741247566859,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,11.3137085,4.949747468,75.0,44.8,75.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,6485.811087,0,40.0,8.777526331006982,0.0,37.5,40.0,1.4999999625000011,1.1199999720000007,84.07499790000004,112.57499718750007,0.4275362297113425,0.5724637652034807,-17.38,0.6999999999999993,18.08,-6240.444748540115,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,11.3137085,4.949747468,60.0,16.0,60.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,16639.26615,0,40.0,9.719580708838633,0.0,30.0,40.0,1.4999999625000011,0.39999999000000025,24.059999400000017,90.05999775000006,0.2108307026817105,0.7891692885555835,-17.38,0.6999999999999993,18.08,-4992.355798832092,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,11.3137085,4.949747468,140.0,16.0,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,2135.078436,0,40.0,7.666726920379669,-40.0,30.0,40.0,1.4999999625000011,0.39999999000000025,40.099999000000025,210.13999475000014,0.16024616304864273,0.8397538329551936,-17.38,0.6999999999999993,18.08,-11648.830197274881,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,11.3137085,4.949747468,150.0,25.0,125.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,1099.841026,0,40.0,7.003829735743318,-25.0,50.0,40.0,1.4999999625000011,0.6249999843750005,78.24999804687506,225.14999437500015,0.2579103485281527,0.7420896481758684,-17.38,0.6999999999999993,18.08,-12480.88949708023,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,11.3137085,4.949747468,100.0,15.0,60.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,8173.089895,0,30.0,9.008724661739304,-40.0,10.0,30.0,1.9999999333333356,0.4999999833333339,30.05999900000003,200.09999333333357,0.1306047961014018,0.8693951995537945,-17.38,0.6999999999999993,18.08,-8320.592998053487,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,11.3137085,4.949747468,165.0,30.0,125.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,338.2814039,0,60.0,5.826829863037991,-40.0,42.5,60.0,0.9999999833333336,0.4999999916666668,62.62499895833334,165.16499725000006,0.27492427115251,0.7250757244574816,-17.38,0.6999999999999993,18.08,-10215.46658232053,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,11.3137085,4.949747468,165.0,21.0,125.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,373.3034862,0,42.0,5.925066928786325,-40.0,42.5,42.0,1.428571394557824,0.49999998809523843,62.6249985119048,235.87928010204095,0.20979598213096787,0.7902040145189964,-17.38,0.6999999999999993,18.08,-10215.46658232053,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,11.3137085,4.949747468,165.0,120.0,125.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,230.6689585,0,240.0,5.445309449653505,-40.0,42.5,240.0,0.24999999895833333,0.49999999791666666,62.62499973958332,41.414999828125,0.6019319434627216,0.3980680469255907,-17.38,0.6999999999999993,18.08,-10215.46658232053,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,11.3137085,4.949747468,180.0,15.0,125.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,361.8373951,0,30.0,5.89395478652353,-55.0,35.0,30.0,1.9999999333333356,0.4999999833333339,62.62499791666673,360.17998800000044,0.1481179263597707,0.8518820712750726,-17.38,0.6999999999999993,18.08,-11144.145362531486,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,11.3137085,4.949747468,100.0,15.0,100.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,1301.638834,0,30.0,7.172147358350239,0.0,50.0,30.0,1.9999999333333356,0.4999999833333339,50.09999833333338,200.09999333333357,0.20023980736114538,0.7997601886420519,-17.38,0.6999999999999993,18.08,-6191.191868073049,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,11.3137085,4.949747468,100.0,38.65,100.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,1002.204184,0,30.0,6.910954340523866,0.0,50.0,30.0,1.9999999333333356,1.2883332903888902,128.933329038889,200.09999333333357,0.3918549273899281,0.608145069570866,-17.38,0.6999999999999993,18.08,-6191.191868073049,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,11.3137085,4.949747468,100.0,20.0,100.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,1202.215763,0,40.0,7.092753054007366,0.0,50.0,40.0,1.4999999625000011,0.49999998750000035,50.09999875000003,150.0999962500001,0.250249749005989,0.749750245999006,-17.38,0.6999999999999993,18.08,-6191.191868073049,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,11.3137085,4.949747468,100.0,47.3,100.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,947.8295748,0,40.0,6.855229198499654,0.0,50.0,40.0,1.4999999625000011,1.1824999704375008,118.34999704375007,150.0999962500001,0.44086421888408067,0.5591357773908309,-17.38,0.6999999999999993,18.08,-6191.191868073049,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,11.3137085,4.949747468,100.0,79.6,100.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,820.9084262,0,50.0,6.711628985200697,0.0,50.0,50.0,1.1999999760000006,1.5919999681600006,159.29999681600003,120.09999760000005,0.5701503200771978,0.42984967634370413,-17.38,0.6999999999999993,18.08,-6191.191868073049,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,11.3137085,4.949747468,100.0,30.0,100.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,1074.845425,0,60.0,6.980862073338868,0.0,50.0,60.0,0.9999999833333336,0.4999999916666668,50.09999916666668,100.09999833333336,0.33355525743674797,0.6664447359054623,-17.38,0.6999999999999993,18.08,-6191.191868073049,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,11.3137085,4.949747468,100.0,40.0,100.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,992.7455138,0,80.0,6.9014811515432575,0.0,50.0,80.0,0.7499999906250001,0.4999999937500001,50.099999375,75.09999906250002,0.40015974121477516,0.5998402507980043,-17.38,0.6999999999999993,18.08,-6191.191868073049,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,11.3137085,4.949747468,100.0,47.3,100.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,947.8295748,0,80.0,6.855229198499654,0.0,50.0,80.0,0.7499999906250001,0.591249992609375,59.22499926093751,75.09999906250002,0.44090824164704623,0.5590917509083233,-17.38,0.6999999999999993,18.08,-6191.191868073049,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,11.3137085,4.949747468,100.0,70.0,100.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,850.5714949,0,90.0,6.747083460054226,0.0,50.0,90.0,0.6666666592592594,0.7777777691358025,77.87777691358025,66.76666592592593,0.5384083539357478,0.46159163915074775,-17.38,0.6999999999999993,18.08,-6191.191868073049,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,11.3137085,4.949747468,100.0,70.0,100.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,850.5714949,0,100.0,6.747083460054226,0.0,50.0,100.0,0.599999994,0.699999993,70.09999930000001,60.0999994,0.5384024536215111,0.4615975386979974,-17.38,0.6999999999999993,18.08,-6191.191868073049,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,11.3137085,4.949747468,100.0,60.0,100.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,887.5677782,0,120.0,6.789610928534425,0.0,50.0,120.0,0.4999999958333334,0.4999999958333334,50.09999958333333,50.09999958333333,0.49999999500998005,0.49999999500998005,-17.38,0.6999999999999993,18.08,-6191.191868073049,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,11.3137085,4.949747468,100.0,70.0,100.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,850.5714949,0,140.0,6.747083460054226,0.0,50.0,140.0,0.4285714255102041,0.49999999642857146,50.09999964285714,42.95714255102041,0.5383788704804484,0.4616211187734663,-17.38,0.6999999999999993,18.08,-6191.191868073049,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
0.8,11.3137085,4.949747468,100.0,120.0,100.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,732.9207927,0,240.0,6.5984011109387515,0.0,50.0,240.0,0.24999999895833333,0.49999999791666666,50.09999979166666,25.09999989583333,0.6662233953941235,0.33377659130800436,-17.38,0.6999999999999993,18.08,-6191.191868073049,2.2857138242766966,0.07071067186231006,0.033875338733602385,8.490365793239568e-05,47.794062736600715,380.1072958427876,167.08683576414904
