Ball count,CTE_pkg_sub_xy,CTE_solder_pkg,CTE_solder_sub_xy,"DieHlfDiagSz, mm",Packag Poisson ratio,"Package Plating (0:None, 1:Ni/Au, )",Solder CTE,Solder Poisson Ratio,Solder Specific Heat J/KgK,Solder Tensile Strength MPa,Solder Thermal conductivity W/mK,Solder Young Module,Solder density,Solder melting temp.,Substrate Poisson ratio,Substrate Thermal Conductivity x-y-direction W/mK,"Substrate thickness, mm","Substratre Plating (0:None, 1:Ni/Au, )","Tmax, °C",Tmean_C,Tmin_C,b_Ag (Wt. % Ag comp. in ball alloy),b_Cu (Wt. % Cu comp. in ball alloy),creep_index,creep_ratio,cycle_mode,fatigue_index,freq_cycle_per_hour,frequency_min_per_cycle,geom_strain_index,p_Ag (Wt. % Ag comp. in paste alloy),p_Cu (Wt. % Cu comp. in paste alloy),pkg_die_ratio,relative_pitch,substrate_thermal_diffusivity_xy,"ΔT, °C",log_life,mean life (cycle)
257.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,30.0,-40.0,3.0,0.5,40.099999000000025,0.1602461630486427,0,210.1399947500001,1.4999999625000011,40.0,-8667.668615302267,3.0,0.5,2.285713824276697,0.07071067186231,8.490365793239568e-05,140.0,7.530041647575791,1862.183099
257.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,125.0,50.0,-25.0,3.0,0.5,78.24999804687506,0.2579103485281527,0,225.14999437500012,1.4999999625000011,40.0,-9286.787802109571,3.0,0.5,2.285713824276697,0.07071067186231,8.490365793239568e-05,150.0,6.867208972706385,959.2646972
257.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,60.0,10.0,-40.0,3.0,0.5,30.05999900000003,0.1306047961014018,0,200.0999933333336,1.999999933333336,30.0,-6191.191868073049,3.0,0.5,2.285713824276697,0.07071067186231,8.490365793239568e-05,100.0,8.871988713748085,7128.44531
257.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,125.0,42.5,-40.0,3.0,0.5,62.62499895833334,0.27492427115251,0,165.16499725000006,0.9999999833333336,60.0,-10215.46658232053,3.0,0.5,2.285713824276697,0.07071067186231,8.490365793239568e-05,165.0,6.0905039180093805,440.6439074
257.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,125.0,42.5,-40.0,3.0,0.5,62.6249985119048,0.2097959821309678,0,235.87928010204092,1.428571394557824,42.0,-10215.46658232053,3.0,0.5,2.285713824276697,0.07071067186231,8.490365793239568e-05,165.0,6.188805089054438,486.2635217
257.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,125.0,42.5,-40.0,3.0,0.5,62.62499973958332,0.6019319434627216,0,41.414999828125,0.2499999989583333,240.0,-10215.46658232053,3.0,0.5,2.285713824276697,0.07071067186231,8.490365793239568e-05,165.0,5.708665191767882,300.4683971
257.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,125.0,35.0,-55.0,3.0,0.5,62.62499791666673,0.1481179263597707,0,360.17998800000044,1.999999933333336,30.0,-11144.145362531486,3.0,0.5,2.285713824276697,0.07071067186231,8.490365793239568e-05,180.0,6.157673322020585,471.3278406
257.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,50.09999833333338,0.2002398073611453,0,200.0999933333336,1.999999933333336,30.0,-6191.191868073049,3.0,0.5,2.285713824276697,0.07071067186231,8.490365793239568e-05,100.0,7.43632798827688,1695.509168
257.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,128.933329038889,0.3918549273899281,0,200.0999933333336,1.999999933333336,30.0,-6191.191868073049,3.0,0.5,2.285713824276697,0.07071067186231,8.490365793239568e-05,100.0,7.175081731405437,1305.466876
257.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,50.09999875000003,0.250249749005989,0,150.0999962500001,1.4999999625000011,40.0,-6191.191868073049,3.0,0.5,2.285713824276697,0.07071067186231,8.490365793239568e-05,100.0,7.3569189456104,1566.001102
257.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,118.34999704375008,0.4408642188840806,0,150.0999962500001,1.4999999625000011,40.0,-6191.191868073049,3.0,0.5,2.285713824276697,0.07071067186231,8.490365793239568e-05,100.0,7.119343316169553,1234.638743
257.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,159.29999681600003,0.5701503200771978,0,120.09999760000004,1.1999999760000006,50.0,-6191.191868073049,3.0,0.5,2.285713824276697,0.07071067186231,8.490365793239568e-05,100.0,6.975705285941525,1069.311799
257.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,50.09999916666668,0.3335552574367479,0,100.09999833333336,0.9999999833333336,60.0,-6191.191868073049,3.0,0.5,2.285713824276697,0.07071067186231,8.490365793239568e-05,100.0,7.245005103203736,1400.089046
257.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,50.099999375,0.4001597412147751,0,75.09999906250002,0.7499999906250001,80.0,-6191.191868073049,3.0,0.5,2.285713824276697,0.07071067186231,8.490365793239568e-05,100.0,7.165606338088792,1293.146053
257.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,59.22499926093751,0.4409082416470462,0,75.09999906250002,0.7499999906250001,80.0,-6191.191868073049,3.0,0.5,2.285713824276697,0.07071067186231,8.490365793239568e-05,100.0,7.119343316169553,1234.638743
257.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,77.87777691358025,0.5384083539357478,0,66.76666592592593,0.6666666592592594,90.0,-6191.191868073049,3.0,0.5,2.285713824276697,0.07071067186231,8.490365793239568e-05,100.0,7.011169608547789,1107.950785
257.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,70.09999930000001,0.5384024536215111,0,60.0999994,0.599999994,100.0,-6191.191868073049,3.0,0.5,2.285713824276697,0.07071067186231,8.490365793239568e-05,100.0,7.011169608547789,1107.950785
257.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,50.09999958333333,0.49999999500998,0,50.09999958333333,0.4999999958333334,120.0,-6191.191868073049,3.0,0.5,2.285713824276697,0.07071067186231,8.490365793239568e-05,100.0,7.0537084379012285,1156.141985
257.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,50.09999964285714,0.5383788704804484,0,42.95714255102041,0.4285714255102041,140.0,-6191.191868073049,3.0,0.5,2.285713824276697,0.07071067186231,8.490365793239568e-05,100.0,7.011169608547789,1107.950785
257.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,50.09999979166666,0.6662233953941235,0,25.09999989583333,0.2499999989583333,240.0,-6191.191868073049,3.0,0.5,2.285713824276697,0.07071067186231,8.490365793239568e-05,100.0,6.862443516772145,954.6994844
257.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,43.15555549575617,0.8365280906103939,0,8.433333321759259,0.0833333332175925,720.0,-6191.191868073049,3.0,0.5,2.285713824276697,0.07071067186231,8.490365793239568e-05,100.0,6.600621014240656,734.5518356
257.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,0.1,0.0006990213818156,1,142.9571394557824,,,-6191.191868073049,3.0,0.5,2.285713824276697,0.07071067186231,8.490365793239568e-05,100.0,7.52194438602353,1847.157334
257.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,0.1,0.0006990213818156,1,142.9571394557824,,,-6191.191868073049,3.0,0.5,2.285713824276697,0.07071067186231,8.490365793239568e-05,100.0,7.2359550471799965,1387.466316
257.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,0.1,0.0006990213818156,1,142.9571394557824,,,-6191.191868073049,3.0,0.5,2.285713824276697,0.07071067186231,8.490365793239568e-05,100.0,7.049146999503623,1150.875773
257.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,37.5,-25.0,3.0,0.5,112.09999720000006,0.3740095074698029,0,187.6249953125001,1.4999999625000011,40.0,-7738.98983509131,3.0,0.5,2.285713824276697,0.07071067186231,8.490365793239568e-05,125.0,6.816291733564448,911.5945838
257.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,75.0,37.5,0.0,3.0,0.5,84.07499790000004,0.4275362297113425,0,112.57499718750007,1.4999999625000011,40.0,-4643.3939010547865,3.0,0.5,2.285713824276697,0.07071067186231,8.490365793239568e-05,75.0,8.049334398922781,3130.709808
257.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,60.0,30.0,0.0,3.0,0.5,24.059999400000017,0.2108307026817105,0,90.05999775000006,1.4999999625000011,40.0,-3714.715120843829,3.0,0.5,2.285713824276697,0.07071067186231,8.490365793239568e-05,60.0,8.991287982435255,8031.796336
257.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,30.0,-40.0,3.0,0.5,40.099999000000025,0.1602461630486427,0,210.1399947500001,1.4999999625000011,40.0,-8667.668615302267,3.0,0.5,2.285713824276697,0.07071067186231,8.490365793239568e-05,140.0,6.938871369961634,1030.605257
257.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,125.0,50.0,-25.0,3.0,0.5,78.24999804687506,0.2579103485281527,0,225.14999437500012,1.4999999625000011,40.0,-9286.787802109571,3.0,0.5,2.285713824276697,0.07071067186231,8.490365793239568e-05,150.0,6.276445640447534,530.8947548
257.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,60.0,10.0,-40.0,3.0,0.5,30.05999900000003,0.1306047961014018,0,200.0999933333336,1.999999933333336,30.0,-6191.191868073049,3.0,0.5,2.285713824276697,0.07071067186231,8.490365793239568e-05,100.0,8.280498632779226,3945.161577
191.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,118.34999704375008,0.4408642188840806,0,150.0999962500001,1.4999999625000011,40.0,-3482.5454256542826,3.0,0.5,1.285714026105134,0.1257078524515163,8.490365793239568e-05,100.0,6.97354301952014,1067.0
191.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,125.0,42.5,-40.0,3.0,0.5,62.62499895833334,0.27492427115251,0,165.16499725000006,0.9999999833333336,60.0,-5746.199952329565,3.0,0.5,1.285714026105134,0.1257078524515163,8.490365793239568e-05,165.0,5.664873109615732,287.5513644
191.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,125.0,42.5,-40.0,3.0,0.5,62.6249985119048,0.2097959821309678,0,235.87928010204092,1.428571394557824,42.0,-5746.199952329565,3.0,0.5,1.285714026105134,0.1257078524515163,8.490365793239568e-05,165.0,5.763061546606691,317.3213944
191.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,125.0,42.5,-40.0,3.0,0.5,62.62499973958332,0.6019319434627216,0,41.414999828125,0.2499999989583333,240.0,-5746.199952329565,3.0,0.5,1.285714026105134,0.1257078524515163,8.490365793239568e-05,165.0,5.283594078937374,196.076914
191.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,125.0,35.0,-55.0,3.0,0.5,62.62499791666673,0.1481179263597707,0,360.17998800000044,1.999999933333336,30.0,-6268.581766177707,3.0,0.5,1.285714026105134,0.1257078524515163,8.490365793239568e-05,180.0,5.731964291748239,307.5748044
191.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,50.09999833333338,0.2002398073611453,0,200.0999933333336,1.999999933333336,30.0,-3482.5454256542826,3.0,0.5,1.285714026105134,0.1257078524515163,8.490365793239568e-05,100.0,7.009806179902116,1106.43984
191.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,128.933329038889,0.3918549273899281,0,200.0999933333336,1.999999933333336,30.0,-3482.5454256542826,3.0,0.5,1.285714026105134,0.1257078524515163,8.490365793239568e-05,100.0,6.748653579978141,851.9096145
191.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,50.09999875000003,0.250249749005989,0,150.0999962500001,1.4999999625000011,40.0,-3482.5454256542826,3.0,0.5,1.285714026105134,0.1257078524515163,8.490365793239568e-05,100.0,6.930423065433992,1021.926653
191.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,118.34999704375008,0.4408642188840806,0,150.0999962500001,1.4999999625000011,40.0,-3482.5454256542826,3.0,0.5,1.285714026105134,0.1257078524515163,8.490365793239568e-05,100.0,6.692938514305947,805.6892406
191.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,159.29999681600003,0.5701503200771978,0,120.09999760000004,1.1999999760000006,50.0,-3482.5454256542826,3.0,0.5,1.285714026105134,0.1257078524515163,8.490365793239568e-05,100.0,6.549367007850539,697.8016978
191.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,50.09999916666668,0.3335552574367479,0,100.09999833333336,0.9999999833333336,60.0,-3482.5454256542826,3.0,0.5,1.285714026105134,0.1257078524515163,8.490365793239568e-05,100.0,6.818549441123584,913.6572831
191.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,50.099999375,0.4001597412147751,0,75.09999906250002,0.7499999906250001,80.0,-3482.5454256542826,3.0,0.5,1.285714026105134,0.1257078524515163,8.490365793239568e-05,100.0,6.739182064880465,843.8694048
191.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,59.22499926093751,0.4409082416470462,0,75.09999906250002,0.7499999906250001,80.0,-3482.5454256542826,3.0,0.5,1.285714026105134,0.1257078524515163,8.490365793239568e-05,100.0,6.692938514305947,805.6892406
191.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,77.87777691358025,0.5384083539357478,0,66.76666592592593,0.6666666592592594,90.0,-3482.5454256542826,3.0,0.5,1.285714026105134,0.1257078524515163,8.490365793239568e-05,100.0,6.584814007323367,723.0163734
191.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,70.09999930000001,0.5384024536215111,0,60.0999994,0.599999994,100.0,-3482.5454256542826,3.0,0.5,1.285714026105134,0.1257078524515163,8.490365793239568e-05,100.0,6.584814007323367,723.0163734
191.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,50.09999958333333,0.49999999500998,0,50.09999958333333,0.4999999958333334,120.0,-3482.5454256542826,3.0,0.5,1.285714026105134,0.1257078524515163,8.490365793239568e-05,100.0,6.627332851822723,754.4645453
191.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,50.09999964285714,0.5383788704804484,0,42.95714255102041,0.4285714255102041,140.0,-3482.5454256542826,3.0,0.5,1.285714026105134,0.1257078524515163,8.490365793239568e-05,100.0,6.584814007323367,723.0163734
191.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,50.09999979166666,0.6662233953941235,0,25.09999989583333,0.2499999989583333,240.0,-3482.5454256542826,3.0,0.5,1.285714026105134,0.1257078524515163,8.490365793239568e-05,100.0,6.436164861213124,623.0090436
191.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,43.15555549575617,0.8365280906103939,0,8.433333321759259,0.0833333332175925,720.0,-3482.5454256542826,3.0,0.5,1.285714026105134,0.1257078524515163,8.490365793239568e-05,100.0,6.174508983603103,479.3471077
191.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,0.1,0.0006990213818156,1,142.9571394557824,,,-3482.5454256542826,3.0,0.5,1.285714026105134,0.1257078524515163,8.490365793239568e-05,100.0,7.095396835283844,1205.401011
191.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,0.1,0.0006990213818156,1,142.9571394557824,,,-3482.5454256542826,3.0,0.5,1.285714026105134,0.1257078524515163,8.490365793239568e-05,100.0,6.809502838661359,905.4200579
191.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,0.1,0.0006990213818156,1,142.9571394557824,,,-3482.5454256542826,3.0,0.5,1.285714026105134,0.1257078524515163,8.490365793239568e-05,100.0,6.6227735155454575,751.0279686
191.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,37.5,-25.0,3.0,0.5,112.09999720000006,0.3740095074698029,0,187.6249953125001,1.4999999625000011,40.0,-4353.181782067853,3.0,0.5,1.285714026105134,0.1257078524515163,8.490365793239568e-05,125.0,6.390039375666656,594.8800424
191.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,75.0,37.5,0.0,3.0,0.5,84.07499790000004,0.4275362297113425,0,112.57499718750007,1.4999999625000011,40.0,-2611.909069240712,3.0,0.5,1.285714026105134,0.1257078524515163,8.490365793239568e-05,75.0,7.622668807476187,2043.009926
191.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,60.0,30.0,0.0,3.0,0.5,24.059999400000017,0.2108307026817105,0,90.05999775000006,1.4999999625000011,40.0,-2089.5272553925693,3.0,0.5,1.285714026105134,0.1257078524515163,8.490365793239568e-05,60.0,8.564518678517329,5241.316074
191.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,30.0,-40.0,3.0,0.5,40.099999000000025,0.1602461630486427,0,210.1399947500001,1.4999999625000011,40.0,-4875.563595915995,3.0,0.5,1.285714026105134,0.1257078524515163,8.490365793239568e-05,140.0,6.512551746008386,672.5429371
191.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,125.0,50.0,-25.0,3.0,0.5,78.24999804687506,0.2579103485281527,0,225.14999437500012,1.4999999625000011,40.0,-5223.818138481423,3.0,0.5,1.285714026105134,0.1257078524515163,8.490365793239568e-05,150.0,5.85061051096545,346.4464356
191.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,60.0,10.0,-40.0,3.0,0.5,30.05999900000003,0.1306047961014018,0,200.0999933333336,1.999999933333336,30.0,-3482.5454256542826,3.0,0.5,1.285714026105134,0.1257078524515163,8.490365793239568e-05,100.0,7.8537979594924145,2574.4974
191.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,62.5,25.0,3.0,0.5,112.09999720000006,0.4989429153282483,0,112.57499718750007,1.4999999625000011,40.0,-2611.909069240712,3.0,0.5,1.285714026105134,0.1257078524515163,8.490365793239568e-05,75.0,7.7437032581737535,2306.0
191.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,125.0,42.5,-40.0,3.0,0.5,62.62499895833334,0.27492427115251,0,165.16499725000006,0.9999999833333336,60.0,-5746.199952329565,3.0,0.5,1.285714026105134,0.1257078524515163,8.490365793239568e-05,165.0,6.0091187259839165,406.124374
191.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,125.0,42.5,-40.0,3.0,0.5,62.6249985119048,0.2097959821309678,0,235.87928010204092,1.428571394557824,42.0,-5746.199952329565,3.0,0.5,1.285714026105134,0.1257078524515163,8.490365793239568e-05,165.0,6.107401881616561,448.1702005
191.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,125.0,42.5,-40.0,3.0,0.5,62.62499973958332,0.6019319434627216,0,41.414999828125,0.2499999989583333,240.0,-5746.199952329565,3.0,0.5,1.285714026105134,0.1257078524515163,8.490365793239568e-05,165.0,5.627369466202725,276.9300508
191.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,125.0,35.0,-55.0,3.0,0.5,62.62499791666673,0.1481179263597707,0,360.17998800000044,1.999999933333336,30.0,-6268.581766177707,3.0,0.5,1.285714026105134,0.1257078524515163,8.490365793239568e-05,180.0,6.07627562945292,434.4045633
191.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,50.09999833333338,0.2002398073611453,0,200.0999933333336,1.999999933333336,30.0,-3482.5454256542826,3.0,0.5,1.285714026105134,0.1257078524515163,8.490365793239568e-05,100.0,7.354800457718241,1562.684943
191.0,-17.38,18.08,0.6999999999999993,4.949747468,0.22,1.0,20.7,0.36,232.0,50.0,58.0,41.6,7.38,490.15,0.23,36.0,3.175,1.0,100.0,50.0,0.0,3.0,0.5,128.933329038889,0.3918549273899281,0,200.0999933333336,1.999999933333336,30.0,-3482.5454256542826,3.0,0.5,1.285714026105134,0.1257078524515163,8.490365793239568e-05,100.0,7.0935691571832455,1203.198112
