"Pitch, mm","PkgHlfDiagSz, mm","DieHlfDiagSz, mm","ΔT, °C","t (Ramp up and hot dwell time), min","Tmax, °C","Substrate thickness, mm",Ball count,"Package CTE, ppm/°C",Package Specific Heat J/KgK,Package Thermal conductivity W/mK,"Package melting temp., K",Packag Poisson ratio,"Package Young Module, GPa","Package density, g/cm3","Package Plating (0:None, 1:Ni/Au, )",b_Ag (Wt. % Ag comp. in ball alloy),p_Ag (Wt. % Ag comp. in paste alloy),b_Cu (Wt. % Cu comp. in ball alloy),p_Cu (Wt. % Cu comp. in paste alloy),Solder CTE,Solder Specific Heat J/KgK,Solder Thermal conductivity W/mK,Solder melting temp.,Solder Poisson Ratio,Solder Young Module,Solder density,Solder Tensile Strength MPa,Substrate CTE x-y-direction,Substrate CTE z-direction,Substrate Specific Heat J/KgK,Substrate Thermal Conductivity x-y-direction W/mK,Substrate Thermal Conductivity z-direction W/mK,Substrate melting temp.,Substrate Poisson ratio,Substrate Young Module,Substrate density,"Substratre Plating (0:None, 1:Ni/Au, )",mean life (cycle),cycle_mode,frequency_min_per_cycle
0.8,11.3137085,4.949747468,100.0,70.0,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,3144.567076,0,90.0
0.8,11.3137085,4.949747468,100.0,70.0,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,3144.567076,0,100.0
0.8,11.3137085,4.949747468,100.0,60.0,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,3281.342521,0,120.0
0.8,11.3137085,4.949747468,100.0,70.0,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,3144.567076,0,140.0
0.8,11.3137085,4.949747468,100.0,120.0,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,2709.611841,0,240.0
0.8,11.3137085,4.949747468,100.0,310.0,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,2084.792528,0,720.0
0.8,11.3137085,4.949747468,100.0,11.0,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,5242.570531,1,
0.8,11.3137085,4.949747468,100.0,31.0,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,3937.883302,1,
0.8,11.3137085,4.949747468,100.0,61.0,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,3266.396046,1,
0.8,11.3137085,4.949747468,125.0,44.8,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,2587.272245,0,40.0
0.8,11.3137085,4.949747468,75.0,44.8,75.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,8885.527334,0,40.0
0.8,11.3137085,4.949747468,60.0,16.0,60.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,22795.70777,0,40.0
0.8,11.3137085,4.949747468,140.0,16.0,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,2925.046313,0,40.0
0.8,11.3137085,4.949747468,150.0,25.0,125.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,1506.776464,0,40.0
0.8,11.3137085,4.949747468,100.0,15.0,60.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,11197.09049,0,30.0
0.8,11.3137085,4.949747468,165.0,30.0,125.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,912.8706638,0,60.0
0.8,11.3137085,4.949747468,165.0,21.0,125.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,1007.379647,0,42.0
0.8,11.3137085,4.949747468,165.0,120.0,125.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,622.4726598,0,240.0
0.8,11.3137085,4.949747468,180.0,15.0,125.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,976.4377798,0,30.0
0.8,11.3137085,4.949747468,100.0,15.0,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,3512.542789,0,30.0
0.8,11.3137085,4.949747468,100.0,38.65,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,2704.502192,0,30.0
0.8,11.3137085,4.949747468,100.0,20.0,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,3244.244256,0,40.0
0.8,11.3137085,4.949747468,100.0,47.3,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,2557.769369,0,40.0
0.8,11.3137085,4.949747468,100.0,79.6,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,2215.265785,0,50.0
0.8,11.3137085,4.949747468,100.0,30.0,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,2900.52851,0,60.0
0.8,11.3137085,4.949747468,100.0,40.0,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,2678.97746,0,80.0
0.8,11.3137085,4.949747468,100.0,47.3,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,2557.769369,0,80.0
0.8,11.3137085,4.949747468,100.0,70.0,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,2295.31318,0,90.0
0.8,11.3137085,4.949747468,100.0,70.0,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,2295.31318,0,100.0
0.8,11.3137085,4.949747468,100.0,60.0,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,2395.149652,0,120.0
0.8,11.3137085,4.949747468,100.0,70.0,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,2295.31318,0,140.0
0.8,11.3137085,4.949747468,100.0,120.0,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,1977.826398,0,240.0
0.8,11.3137085,4.949747468,100.0,310.0,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,1521.752169,0,720.0
0.8,11.3137085,4.949747468,100.0,11.0,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,3826.708398,1,
0.8,11.3137085,4.949747468,100.0,31.0,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,2874.378325,1,
0.8,11.3137085,4.949747468,100.0,61.0,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,2384.239775,1,
0.8,11.3137085,4.949747468,125.0,44.8,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,1888.527082,0,40.0
0.8,11.3137085,4.949747468,75.0,44.8,75.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,6485.811087,0,40.0
0.8,11.3137085,4.949747468,60.0,16.0,60.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,16639.26615,0,40.0
0.8,11.3137085,4.949747468,140.0,16.0,100.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,2135.078436,0,40.0
0.8,11.3137085,4.949747468,150.0,25.0,125.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,1099.841026,0,40.0
0.8,11.3137085,4.949747468,100.0,15.0,60.0,2.3622,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,8173.089895,0,30.0
0.8,11.3137085,4.949747468,165.0,30.0,125.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,338.2814039,0,60.0
0.8,11.3137085,4.949747468,165.0,21.0,125.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,373.3034862,0,42.0
0.8,11.3137085,4.949747468,165.0,120.0,125.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,230.6689585,0,240.0
0.8,11.3137085,4.949747468,180.0,15.0,125.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,361.8373951,0,30.0
0.8,11.3137085,4.949747468,100.0,15.0,100.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,1301.638834,0,30.0
0.8,11.3137085,4.949747468,100.0,38.65,100.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,1002.204184,0,30.0
0.8,11.3137085,4.949747468,100.0,20.0,100.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,1202.215763,0,40.0
0.8,11.3137085,4.949747468,100.0,47.3,100.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,947.8295748,0,40.0
0.8,11.3137085,4.949747468,100.0,79.6,100.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,820.9084262,0,50.0
0.8,11.3137085,4.949747468,100.0,30.0,100.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,1074.845425,0,60.0
0.8,11.3137085,4.949747468,100.0,40.0,100.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,992.7455138,0,80.0
0.8,11.3137085,4.949747468,100.0,47.3,100.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,947.8295748,0,80.0
0.8,11.3137085,4.949747468,100.0,70.0,100.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,850.5714949,0,90.0
0.8,11.3137085,4.949747468,100.0,70.0,100.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,850.5714949,0,100.0
0.8,11.3137085,4.949747468,100.0,60.0,100.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,887.5677782,0,120.0
0.8,11.3137085,4.949747468,100.0,70.0,100.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,850.5714949,0,140.0
0.8,11.3137085,4.949747468,100.0,120.0,100.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,732.9207927,0,240.0
0.8,11.3137085,4.949747468,100.0,310.0,100.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,563.9139042,0,720.0
0.8,11.3137085,4.949747468,100.0,11.0,100.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,1418.058813,1,
0.8,11.3137085,4.949747468,100.0,31.0,100.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,1065.154982,1,
0.8,11.3137085,4.949747468,100.0,61.0,100.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,883.5249179,1,
0.8,11.3137085,4.949747468,125.0,44.8,100.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,699.8292508,0,40.0
0.8,11.3137085,4.949747468,75.0,44.8,75.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,2403.439356,0,40.0
0.8,11.3137085,4.949747468,60.0,16.0,60.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,6165.993209,0,40.0
0.8,11.3137085,4.949747468,140.0,16.0,100.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,791.1934949,0,40.0
0.8,11.3137085,4.949747468,150.0,25.0,125.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,407.5667902,0,40.0
0.8,11.3137085,4.949747468,100.0,15.0,60.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,3028.692271,0,30.0
0.8,11.3137085,4.949747468,165.0,30.0,125.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,567.7509075,0,60.0
0.8,11.3137085,4.949747468,165.0,21.0,125.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,626.5298375,0,42.0
0.8,11.3137085,4.949747468,165.0,120.0,125.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,387.1407325,0,240.0
0.8,11.3137085,4.949747468,180.0,15.0,125.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,607.2858484,0,30.0
0.8,11.3137085,4.949747468,100.0,15.0,100.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,2184.59135,0,30.0
0.8,11.3137085,4.949747468,100.0,38.65,100.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,1682.038469,0,30.0
0.8,11.3137085,4.949747468,100.0,20.0,100.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,2017.725723,0,40.0
0.8,11.3137085,4.949747468,100.0,47.3,100.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,1590.779437,0,40.0
0.8,11.3137085,4.949747468,100.0,79.6,100.0,3.175,257.0,2.62,700.0,148.0,1693.15,0.22,159.0,2.33,1.0,3.0,3.0,0.5,0.5,20.7,232.0,58.0,490.15,0.36,41.6,7.38,50.0,20.0,20.0,109.0,36.0,36.0,2072.0,0.23,360.0,3890.0,1.0,1377.76271,0,50.0
